task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
reasoning-gym/reasoning-gym-algorithmic-ab-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-ab-easy00cea0a5-seed45-2,16,0,0.0,0.7875,0.21758618981911512,0.4,1.0,0.7875,-0.03125000000000011,0.5439654745477879,0.22249713631247872,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-ab-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-ab-hard0292e21f-seed45-0,16,0,0.0,0.625,0.359687364248454,0.0,1.0,0.625,-0.26923076923076933,0.5533651757668523,0.30508319824405766,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-ab-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-ab-hard0292e21f-seed45-1,16,0,0.0,0.625,0.33819373146171705,0.0,1.0,0.625,-0.11538461538461534,0.5202980484026417,0.3244724944965858,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-ab-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-ab-hard0292e21f-seed45-2,16,0,0.0,0.575,0.3799671038392666,0.0,1.0,0.575,-0.031249999999999944,0.47495887979908324,0.25482373346577847,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-0,16,0,0.0,0.9125,0.1996089927833914,0.2,1.0,0.9125,-1.7499999999999984,3.9921798556678247,-0.11318314816405001,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-1,16,0,0.0,0.95625,0.12732217992164602,0.5,1.0,0.95625,-0.3436164855716712,1.0,-0.08872136425140273,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-2,16,0,0.0,0.9875,0.0484122918275927,0.8,1.0,0.9875,-0.25819888974716115,1.0000000000000002,-0.06666645591678179,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-0,16,0,0.0,0.9624999999999999,0.07806247497997996,0.8,1.0,0.9624999999999999,-0.48038446141526137,1.0,-0.12403464409837157,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-1,16,0,0.0,0.9875,0.0484122918275927,0.8,1.0,0.9875,-0.25819888974716115,1.0000000000000002,-0.06666672474680715,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-2,16,0,0.0,0.95,0.11180339887498948,0.6,1.0,0.95,-0.447213595499958,1.0,-0.115469993841422,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-0,16,0,0.0,0.925,0.11989578808281798,0.6,1.0,0.925,-0.375,0.59947894041409,-0.16151441413780385,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-1,16,0,0.0,0.946875,0.09264979425233494,0.75,1.0,0.946875,-1.062499999999999,1.8529958850466972,-0.14804997042268156,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-binary-alternation-easy00cea0a5-seed45-2,16,0,0.0,0.8625,0.2712816801776338,0.0,1.0,0.8625,-0.6875,1.3564084008881692,0.059485955977304404,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-0,16,0,0.0,0.8,0.31622776601683794,0.0,1.0,0.8,-0.8,1.264911064067352,0.16329940850301752,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-1,16,0,0.0,0.8218749999999999,0.29099438890638424,0.0,1.0,0.8218749999999999,-0.8906250000000001,1.4549719445319216,0.019409842219129173,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-2,16,0,0.0,0.825,0.2537222891273055,0.2,1.0,0.825,-0.4375,0.6343057228182637,0.22896993252332476,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-matrix-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-binary-matrix-easy00cea0a5-seed45-0,16,0,0.0,0.9,0.15811388300841897,0.6,1.0,0.9,-0.5000000000000001,0.790569415042095,0.48989807734536645,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-matrix-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-binary-matrix-easy00cea0a5-seed45-1,16,0,0.0,0.909375,0.16029148254040199,0.4,1.0,0.909375,-0.453125,0.8014574127020101,0.17618218569627364,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-matrix-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-binary-matrix-easy00cea0a5-seed45-2,16,0,0.0,0.875,0.22220486043288973,0.2,1.0,0.875,-0.6250000000000001,1.1110243021644488,0.08714899521492067,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-matrix-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-binary-matrix-hard0292e21f-seed45-0,16,0,0.0,0.859375,0.2532407142917584,0.0,1.0,0.859375,-0.7031250000000001,1.266203571458792,-0.14337806573634934,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-matrix-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-binary-matrix-hard0292e21f-seed45-1,16,0,0.0,0.934375,0.12082884330738253,0.6,1.0,0.934375,-1.312499999999999,2.4165768661476483,-0.14023379041534398,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-binary-matrix-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-binary-matrix-hard0292e21f-seed45-2,16,0,0.0,0.8625,0.2521780125229002,0.0,1.0,0.8625,-0.6875000000000001,1.260890062614501,-0.1407826565897737,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-0,16,0,0.0,0.9142855,0.14056699365516076,0.585714,1.0,0.9142855,-1.01753674980658,2.071502688061905,-0.15744356780367233,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-1,16,0,0.0,0.910069375,0.1693216685490501,0.4,1.0,0.910069375,-2.337483800129604,6.095531303515381,0.7778056545223064,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-2,15,1,0.0625,0.8604650666666667,0.28752561841326224,0.0,1.0,0.86845925,-12.89037893039507,30.111459460379407,-0.12125037448034509,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-caesar-cipher-hard0292e21f-seed45-0,15,1,0.0625,0.7944085333333333,0.2905713259486941,0.0,1.0,0.7946235625,-0.016127187500000098,1.4067285457778105,-0.0009869813215986013,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-caesar-cipher-hard0292e21f-seed45-1,15,1,0.0625,0.7530098666666667,0.29267756325733085,0.0,1.0,0.755573625,-0.12005030663164093,0.8851898559420841,0.1416605125558305,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-caesar-cipher-hard0292e21f-seed45-2,16,0,0.0,0.8306335625000001,0.2363552091624936,0.197183,1.0,0.8306335625000001,-0.7424218971314369,1.1300467435672474,-0.18501904450885734,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-0,16,0,0.0,0.9625,0.10532687216470447,0.6,1.0,0.9625,-0.356034497458156,1.0,-0.09192752435143066,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-1,16,0,0.0,0.9468749999999999,0.11655035124357198,0.6,1.0,0.9468749999999999,-0.45581158214596085,0.9999999999999999,-0.11768997063052228,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-2,16,0,0.0,0.959375,0.0851813323152438,0.75,1.0,0.959375,-0.47692374486058453,1.0,-0.12314113651803898,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-count-primes-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-count-primes-hard0292e21f-seed45-0,16,0,0.0,0.975,0.06614378277661474,0.8,1.0,0.975,-0.37796447300922725,1.0,-0.09758989555204231,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-count-primes-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-count-primes-hard0292e21f-seed45-1,16,0,0.0,0.975,0.06614378277661474,0.8,1.0,0.975,-0.37796447300922725,1.0,-0.09758989555204231,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-count-primes-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-count-primes-hard0292e21f-seed45-2,16,0,0.0,0.959375,0.0851813323152438,0.75,1.0,0.959375,-0.47692374486058453,1.0,-0.12314116334286494,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-cryptarithm-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-cryptarithm-easy00cea0a5-seed45-0,16,0,0.0,0.819,0.22948856180646562,0.4,1.0,0.819,-0.4559193954659949,0.5780568307467648,-0.20364423263116938,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-cryptarithm-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-cryptarithm-easy00cea0a5-seed45-1,16,0,0.0,0.9312499999999999,0.13564084008881688,0.5,1.0,0.9312499999999999,-1.3749999999999987,2.7128168017763357,0.2498406826764937,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-cryptarithm-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-cryptarithm-easy00cea0a5-seed45-2,16,0,0.0,0.763,0.2360794357838056,0.4,1.0,0.763,-0.09250000000000008,0.590198589459514,0.39701126332208037,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-cryptarithm-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-cryptarithm-hard0292e21f-seed45-0,16,0,0.0,0.6259999999999999,0.2808549447668671,0.2,1.0,0.6259999999999999,0.05836139169472507,0.6304263631130576,0.023902750778678466,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-cryptarithm-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-cryptarithm-hard0292e21f-seed45-1,16,0,0.0,0.6563749999999999,0.3240325745584848,0.0,1.0,0.6563749999999999,-0.08309523809523803,0.6172049039209234,0.523019435919704,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-cryptarithm-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-cryptarithm-hard0292e21f-seed45-2,16,0,0.0,0.5626249999999999,0.3407394303202962,0.0,1.0,0.5626249999999999,-0.07474999999999996,0.6814788606405925,0.2747830216977619,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-game-of-life-easy00cea0a5-seed45-0,16,0,0.0,0.924625,0.1564316444169785,0.4,1.0,0.924625,-1.5074999999999985,3.128632888339567,-0.12441030719982872,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-game-of-life-easy00cea0a5-seed45-1,16,0,0.0,0.862125,0.2801628711571182,0.0,1.0,0.862125,-2.6771844660194186,5.440055750623655,-0.12522259728786267,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-game-of-life-easy00cea0a5-seed45-2,16,0,0.0,0.8067083125000001,0.3090742291084212,0.0,1.0,0.8067083125000001,-0.47263842072409473,0.771720921619029,-0.15312075013238233,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-0,16,0,0.0,0.975,0.06614378277661474,0.8,1.0,0.975,-0.37796447300922725,1.0,-0.09758985820683784,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-1,16,0,0.0,0.9416666875,0.12665565604559412,0.6,1.0,0.9416666875,-0.46056618647177416,1.0,-0.11891752648625033,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-2,16,0,0.0,0.959375,0.1107061848994897,0.6,1.0,0.959375,-0.36696233400946376,0.9999999999999999,-0.09474908675410816,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-game-of-life-halting-hard0292e21f-seed45-0,16,0,0.0,0.85,0.25,0.2,1.0,0.85,-0.6000000000000001,1.0,-0.15491939689108064,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-game-of-life-halting-hard0292e21f-seed45-1,16,0,0.0,0.8625,0.2891258376555095,0.2,1.0,0.8625,-0.47557147128382854,0.9999999999999999,-0.12279207575039482,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-game-of-life-halting-hard0292e21f-seed45-2,16,0,0.0,0.8125,0.33517719194479806,0.0,1.0,0.8125,-0.75,1.3407087677791922,-0.14443789189218387,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-0,16,0,0.0,0.8478950000000001,0.28220145813762193,0.0,1.0,0.8478950000000001,-0.7007250000000003,1.41100729068811,-0.11720882866066895,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-1,16,0,0.0,0.74805,0.32382717226940666,0.0,1.0,0.74805,-0.373406862745098,0.7936940496799183,-0.1785631054894621,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-2,16,0,0.0,0.81576,0.2827408424688588,0.18816,1.0,0.81576,-0.7392274678111588,1.2134800105959604,-0.1499837593450428,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-0,16,0,0.0,0.925,0.24366985862022408,0.0,1.0,0.925,-0.30779350562554625,1.0,-0.07947171245487332,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-1,16,0,0.0,0.94375,0.1498697351035225,0.5,1.0,0.94375,-0.37532594530273455,0.9999999999999999,-0.09690861191270396,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-2,16,0,0.0,0.9125,0.24462982238476158,0.0,1.0,0.9125,-0.3576832912153172,0.9999999999999999,-0.09235320275591719,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-graph-color-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-graph-color-hard0292e21f-seed45-0,16,0,0.0,0.8625,0.2976470224947665,0.0,1.0,0.8625,-2.7499999999999973,5.952940449895324,-0.11927653760045134,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-graph-color-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-graph-color-hard0292e21f-seed45-1,16,0,0.0,0.95,0.11180339887498948,0.6,1.0,0.95,-0.4472135954999579,1.0,-0.11546988015717646,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-graph-color-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-graph-color-hard0292e21f-seed45-2,16,0,0.0,0.921875,0.20075540932936278,0.2,1.0,0.921875,-0.38915514287252295,1.0,-0.10047923867249507,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-0,16,0,0.0,0.8218749999999999,0.3157178081372668,0.0,1.0,0.8218749999999999,-0.8382352941176474,1.4857308618224325,-0.14567323996147985,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-1,16,0,0.0,0.846875,0.2606894404746767,0.0,1.0,0.846875,-0.720588235294118,1.226773837527891,-0.15166201947365254,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-group-anagrams-easy00cea0a5-seed45-2,16,0,0.0,0.7315,0.3401966343160967,0.0,1.0,0.7315,-0.44974874371859297,0.5698436085696762,-0.20378324204633366,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-group-anagrams-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-group-anagrams-hard0292e21f-seed45-0,16,0,0.0,0.62825,0.3698762461959405,0.0,1.0,0.62825,0.0454166666666667,0.6164604103265675,-0.2595068065649271,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-group-anagrams-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-group-anagrams-hard0292e21f-seed45-1,16,0,0.0,0.57925,0.39532826549590405,0.0,1.0,0.57925,-0.03114754098360649,0.5184632990110217,0.37179165777301115,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-group-anagrams-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-group-anagrams-hard0292e21f-seed45-2,16,0,0.0,0.634625,0.41839916273219285,0.0,1.0,0.634625,-0.1946733372572102,0.4925240291138233,-0.22547697149292542,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-0,16,0,0.0,0.971875,0.07493486755176124,0.75,1.0,0.971875,-0.37532594530273455,1.0,-0.09690861191270396,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-1,16,0,0.0,0.975,0.06614378277661474,0.8,1.0,0.975,-0.37796447300922725,1.0,-0.09758978079871627,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-2,16,0,0.0,0.975,0.06614378277661474,0.8,1.0,0.975,-0.37796447300922725,1.0,-0.09758978079871627,saturated,0,0
reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-0,16,0,0.0,0.8218749999999999,0.29099438890638424,0.0,1.0,0.8218749999999999,-0.8382352941176474,1.3693853595594556,0.3743292694286867,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-1,16,0,0.0,0.925,0.11989578808281798,0.6,1.0,0.925,-0.375,0.59947894041409,0.2691910559724211,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-2,16,0,0.0,0.8625,0.2315032397181517,0.2,1.0,0.8625,-0.6875000000000001,1.1575161985907585,0.06970736524665118,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-0,reasoning-gym,reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-0,16,0,0.0,0.6881250000000001,0.3157320610501886,0.0,1.0,0.6881250000000001,-0.18954659949622177,0.5301965760708457,-0.09148884205942931,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-1,reasoning-gym,reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-1,16,0,0.0,0.8251249999999999,0.272706773614078,0.0,1.0,0.8251249999999999,-0.8743750000000001,1.3635338680703906,-0.16557157463581626,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-2,reasoning-gym,reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-2,16,0,0.0,0.687875,0.35303007573718137,0.0,1.0,0.687875,-0.18687500000000012,0.5883834595619689,-0.08200571814875636,medium,0,0
reasoning-gym/reasoning-gym-algorithmic-jugs-hard0292e21f-seed45-0,reasoning-gym,reasoning-gym-algorithmic-jugs-hard0292e21f-seed45-0,16,0,0.0,0.76275,0.30184919661976906,0.0,1.0,0.76275,-0.3072222222222223,0.6707759924883758,-0.2029412062824026,easy,0,0
reasoning-gym/reasoning-gym-algorithmic-jugs-hard0292e21f-seed45-1,reasoning-gym,reasoning-gym-algorithmic-jugs-hard0292e21f-seed45-1,16,0,0.0,0.7250000000000001,0.35266839949164713,0.0,1.0,0.7250000000000001,-0.43750000000000006,0.8816709987291178,-0.20133544432163408,easy,0,0
